UserID,ItemID, Rating,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather
1019,739,1,,,,,,,,
1019,264,5,,,,,,,,
1019,276,5,,,,,,,,
1019,723,1,,,,,,,,
1019,691,1,,,,,,,,
1019,722,1,,,,,,,,
1019,693,0,,,,,,,,
1019,271,1,,,,,,,,
1019,252,5,,,,,,,,
1019,729,1,,,,,,,,
1019,755,1,,,,,,,,
1019,746,1,,,,,,,,
1019,710,1,,,,,,,,
1019,258,5,,,,,,,,
1019,696,1,,,,,,,,
1019,734,2,,,,,,,,
1019,259,5,,,,,,,,
1019,738,1,,,,,,,,
1019,278,1,,,,,,,,
1019,704,1,,,,,,,,
1019,285,1,,,,,,,,
1019,259,5,,,,,,,,
1019,291,4,,,,,,,,
1019,728,1,,,,,,,,
1019,282,3,,,,,,,,
1019,276,5,,,,,,,,
1019,260,5,,,,,,,,
1019,684,1,,,,,,,,
1019,254,5,,,,,,,,
1019,727,1,,,,,,,,
1019,255,5,,,,,,,,
1019,755,1,,,,,,,,
1019,725,1,,,,,,,,
1019,732,1,,,,,,,,
1019,719,3,,,,,,,,
1019,736,2,,,,,,,,
1019,756,1,,,,,,,,
1019,761,1,,,,,,,,
1019,745,1,,,,,,,,
1019,705,1,,,,,,,,
1019,690,1,,,,,,,,
1019,287,2,,,,,,,,
1019,294,5,,,,,,,,
1019,754,1,,,,,,,,
1019,722,1,,,,,,,,
1019,719,2,,,,,,,,
1019,250,5,,,,,,,,
1019,722,1,,,,,,,,
1019,268,2,,,,,,,,
1019,749,1,,,,,,,,
1019,250,5,,,,,,,,
1019,718,1,,,,,,,,
1019,736,1,,,,,,,,
1019,283,5,,,,,,,,
1019,677,1,,,,,,,,
1019,722,4,,,,,,,,
1019,685,1,,,,,,,,
1019,753,1,,,,,,,,
1019,679,1,,,,,,,,
1019,271,1,,,,,,,,
1019,265,3,,,,,,,,
1019,762,3,,,,,,,,
1020,702,1,,,,,,,,sunny
1020,733,5,,,,,,,,sunny
1020,733,5,,,,,,,,rainy
1020,695,0,,,,,,,,rainy
1020,718,5,,,,,,,,rainy
1020,737,3,,,,,,,,rainy
1020,684,1,,,,,,,,cloudy
1020,273,0,,,,,,,,cloudy
1020,751,0,,,,,,,,cloudy
1020,261,0,,,,,,,traffic jam,
1020,692,0,,,,,,,lots of cars,
1020,261,0,,,,,,,lots of cars,
1020,717,1,,,,,,,free road,
1020,692,0,,,,,,,free road,
1020,718,5,,,,,,,free road,
1020,749,1,,,,,,,free road,
1020,700,1,,,,,,,free road,
1020,281,1,,,,,,sleepy,,
1020,754,2,,,,,,sleepy,,
1020,722,1,,,,,,sleepy,,
1020,749,1,,,,,,sleepy,,
1020,285,3,,,,,serpentine,,,
1020,700,1,,,,,serpentine,,,
1020,739,0,,,,,serpentine,,,
1020,684,2,,,,,highway,,,
1020,273,0,,,,,highway,,,
1020,738,2,,,,,highway,,,
1020,281,1,,,,,city,,,
1020,714,5,,,,,city,,,
1020,754,3,,,,night,,,,
1020,733,5,,,,night,,,,
1020,717,1,,,,night,,,,
1020,725,4,,,,night,,,,
1020,751,0,,,,night,,,,
1020,253,5,,,,morning,,,,
1020,738,5,,,,morning,,,,
1020,261,0,,,,morning,,,,
1020,253,1,,,,day time,,,,
1020,722,1,,,,day time,,,,
1020,253,2,,,sad,,,,,
1020,718,5,,,sad,,,,,
1020,273,0,,,sad,,,,,
1020,747,1,,,lazy,,,,,
1020,296,1,,,lazy,,,,,
1020,754,1,,,happy,,,,,
1020,725,0,,,happy,,,,,
1020,692,0,,,happy,,,,,
1020,700,1,,,happy,,,,,
1020,702,1,,,active,,,,,
1020,747,1,,,active,,,,,
1020,285,4,,,active,,,,,
1020,747,1,,urban,,,,,,
1020,725,4,,urban,,,,,,
1020,695,0,,urban,,,,,,
1020,281,1,,mountains,,,,,,
1020,714,3,,mountains,,,,,,
1020,739,0,,mountains,,,,,,
1020,296,1,,country side,,,,,,
1020,684,2,,country side,,,,,,
1020,722,1,,country side,,,,,,
1020,695,0,,country side,,,,,,
1020,738,3,,country side,,,,,,
1020,737,2,,country side,,,,,,
1020,739,0,,country side,,,,,,
1020,732,0,,country side,,,,,,
1020,702,1,,coast line,,,,,,
1020,737,3,,coast line,,,,,,
1020,751,0,,coast line,,,,,,
1020,296,1,sport driving,,,,,,,
1020,749,1,sport driving,,,,,,,
1020,714,5,sport driving,,,,,,,
1020,732,0,sport driving,,,,,,,
1020,717,1,relaxed driving,,,,,,,
1020,285,0,relaxed driving,,,,,,,
1020,732,0,relaxed driving,,,,,,,
1020,702,1,,,,,,,,
1020,253,3,,,,,,,,
1020,281,2,,,,,,,,
1020,754,2,,,,,,,,
1020,733,5,,,,,,,,
1020,747,1,,,,,,,,
1020,296,2,,,,,,,,
1020,684,3,,,,,,,,
1020,717,1,,,,,,,,
1020,725,2,,,,,,,,
1020,722,1,,,,,,,,
1020,285,3,,,,,,,,
1020,695,0,,,,,,,,
1020,692,0,,,,,,,,
1020,718,5,,,,,,,,
1020,273,1,,,,,,,,
1020,749,1,,,,,,,,
1020,714,5,,,,,,,,
1020,738,2,,,,,,,,
1020,737,1,,,,,,,,
1020,700,1,,,,,,,,
1020,751,0,,,,,,,,
1020,732,0,,,,,,,,
1020,261,0,,,,,,,,
1020,739,0,,,,,,,,
1021,249,3,,,,,,,,sunny
1021,683,2,,,,,,,,sunny
1021,752,1,,,,,,,,snowing
1021,757,0,,,,,,,,rainy
1021,294,2,,,,,,,,cloudy
1021,708,0,,,,,,,traffic jam,
1021,741,4,,,,,,,traffic jam,
1021,701,1,,,,,,,traffic jam,
1021,249,1,,,,,,,lots of cars,
1021,741,4,,,,,,,lots of cars,
1021,733,0,,,,,,,free road,
1021,294,5,,,,,,,free road,
1021,708,0,,,,,,sleepy,,
1021,701,1,,,,,,sleepy,,
1021,752,2,,,,morning,,,,
1021,757,0,,,,afternoon,,,,
1021,701,3,,,,afternoon,,,,
1021,249,3,,,sad,,,,,
1021,733,0,,,sad,,,,,
1021,294,2,,,sad,,,,,
1021,743,3,,,happy,,,,,
1021,733,0,,,active,,,,,
1021,757,0,,,active,,,,,
1021,752,2,,mountains,,,,,,
1021,708,0,,mountains,,,,,,
1021,683,4,,country side,,,,,,
1021,743,4,sport driving,,,,,,,
1021,741,4,sport driving,,,,,,,
1021,683,4,relaxed driving,,,,,,,
1021,743,1,relaxed driving,,,,,,,
1021,752,4,,,,,,,,
1021,249,2,,,,,,,,
1021,733,0,,,,,,,,
1021,683,3,,,,,,,,
1021,757,3,,,,,,,,
1021,743,2,,,,,,,,
1021,708,0,,,,,,,,
1021,741,2,,,,,,,,
1021,294,5,,,,,,,,
1021,701,3,,,,,,,,
1022,254,4,,,,,,,,sunny
1022,710,3,,,,,,,,snowing
1022,264,3,,,,,,,,snowing
1022,678,1,,,,,,,,rainy
1022,256,3,,,,,,,,cloudy
1022,254,3,,,,,,,lots of cars,
1022,273,3,,,,,,,lots of cars,
1022,256,3,,,,,,,lots of cars,
1022,264,3,,,,,,,free road,
1022,273,3,,,,,,awake,,
1022,688,4,,,,,city,,,
1022,739,1,,,,,city,,,
1022,678,1,,,,,city,,,
1022,281,4,,,,,city,,,
1022,688,2,,,,night,,,,
1022,739,1,,,,night,,,,
1022,273,3,,,,day time,,,,
1022,739,1,,,,day time,,,,
1022,737,1,,,sad,,,,,
1022,281,3,,,sad,,,,,
1022,688,4,,,happy,,,,,
1022,737,1,,,happy,,,,,
1022,256,1,,,active,,,,,
1022,737,1,,mountains,,,,,,
1022,281,4,,mountains,,,,,,
1022,254,4,,coast line,,,,,,
1022,710,3,,coast line,,,,,,
1022,678,1,,coast line,,,,,,
1022,710,4,sport driving,,,,,,,
1022,264,2,sport driving,,,,,,,
1022,710,1,,,,,,,,
1022,273,4,,,,,,,,
1022,256,4,,,,,,,,
1022,254,2,,,,,,,,
1022,688,3,,,,,,,,
1022,739,1,,,,,,,,
1022,737,1,,,,,,,,
1022,264,3,,,,,,,,
1022,678,1,,,,,,,,
1022,281,5,,,,,,,,
1023,250,1,,,,,,,,sunny
1023,295,1,,,,,,,,sunny
1023,746,3,,,,,,,,sunny
1023,280,0,,,,,,,,sunny
1023,292,1,,,,,,,,sunny
1023,693,4,,,,,,,,sunny
1023,253,4,,,,,,,,snowing
1023,290,1,,,,,,,,snowing
1023,282,0,,,,,,,,snowing
1023,291,3,,,,,,,,snowing
1023,693,4,,,,,,,,snowing
1023,746,5,,,,,,,,rainy
1023,291,4,,,,,,,,rainy
1023,737,5,,,,,,,,rainy
1023,263,5,,,,,,,,rainy
1023,295,4,,,,,,,,cloudy
1023,728,1,,,,,,,,cloudy
1023,761,2,,,,,,,traffic jam,
1023,676,2,,,,,,,traffic jam,
1023,725,4,,,,,,,traffic jam,
1023,737,2,,,,,,,traffic jam,
1023,251,5,,,,,,,traffic jam,
1023,680,2,,,,,,,traffic jam,
1023,751,2,,,,,,,traffic jam,
1023,734,5,,,,,,,lots of cars,
1023,692,4,,,,,,,lots of cars,
1023,290,1,,,,,,,lots of cars,
1023,750,3,,,,,,,lots of cars,
1023,250,1,,,,,,,lots of cars,
1023,684,2,,,,,,,lots of cars,
1023,725,4,,,,,,,lots of cars,
1023,696,4,,,,,,,lots of cars,
1023,732,3,,,,,,,lots of cars,
1023,272,2,,,,,,,free road,
1023,250,3,,,,,,,free road,
1023,253,1,,,,,,,free road,
1023,691,0,,,,,,,free road,
1023,682,5,,,,,,,free road,
1023,730,1,,,,,,,free road,
1023,252,4,,,,,,sleepy,,
1023,272,1,,,,,,sleepy,,
1023,691,0,,,,,,sleepy,,
1023,295,5,,,,,,awake,,
1023,691,0,,,,,,awake,,
1023,751,4,,,,,,awake,,
1023,263,2,,,,,serpentine,,,
1023,754,2,,,,,serpentine,,,
1023,713,5,,,,,serpentine,,,
1023,278,5,,,,,highway,,,
1023,750,5,,,,,highway,,,
1023,282,0,,,,,highway,,,
1023,680,4,,,,,highway,,,
1023,292,1,,,,,highway,,,
1023,703,3,,,,,city,,,
1023,722,0,,,,,city,,,
1023,291,1,,,,,city,,,
1023,290,3,,,,night,,,,
1023,262,1,,,,night,,,,
1023,292,5,,,,night,,,,
1023,732,1,,,,morning,,,,
1023,748,0,,,,morning,,,,
1023,251,1,,,,morning,,,,
1023,751,4,,,,morning,,,,
1023,262,5,,,,morning,,,,
1023,278,4,,,,day time,,,,
1023,696,5,,,,day time,,,,
1023,722,0,,,,day time,,,,
1023,693,3,,,,day time,,,,
1023,263,3,,,,day time,,,,
1023,676,4,,,,afternoon,,,,
1023,692,5,,,,afternoon,,,,
1023,743,1,,,sad,,,,,
1023,746,1,,,sad,,,,,
1023,734,5,,,sad,,,,,
1023,252,3,,,lazy,,,,,
1023,676,1,,,lazy,,,,,
1023,748,0,,,lazy,,,,,
1023,699,5,,,happy,,,,,
1023,743,4,,,happy,,,,,
1023,696,5,,,happy,,,,,
1023,280,0,,,happy,,,,,
1023,713,5,,,happy,,,,,
1023,730,1,,,happy,,,,,
1023,274,1,,,happy,,,,,
1023,262,5,,,happy,,,,,
1023,728,5,,,happy,,,,,
1023,761,5,,,active,,,,,
1023,743,4,,,active,,,,,
1023,274,1,,,active,,,,,
1023,750,2,,urban,,,,,,
1023,725,2,,urban,,,,,,
1023,680,2,,urban,,,,,,
1023,684,3,,mountains,,,,,,
1023,252,2,,mountains,,,,,,
1023,278,2,,mountains,,,,,,
1023,253,1,,mountains,,,,,,
1023,730,5,,mountains,,,,,,
1023,251,5,,mountains,,,,,,
1023,761,2,,country side,,,,,,
1023,699,2,,country side,,,,,,
1023,282,0,,country side,,,,,,
1023,280,0,,country side,,,,,,
1023,754,2,,country side,,,,,,
1023,734,5,,coast line,,,,,,
1023,692,4,,coast line,,,,,,
1023,699,5,,coast line,,,,,,
1023,682,4,,coast line,,,,,,
1023,703,5,sport driving,,,,,,,
1023,272,4,sport driving,,,,,,,
1023,684,4,sport driving,,,,,,,
1023,732,5,sport driving,,,,,,,
1023,748,0,sport driving,,,,,,,
1023,728,5,sport driving,,,,,,,
1023,682,5,sport driving,,,,,,,
1023,754,4,sport driving,,,,,,,
1023,703,2,relaxed driving,,,,,,,
1023,722,0,relaxed driving,,,,,,,
1023,274,5,relaxed driving,,,,,,,
1023,713,1,relaxed driving,,,,,,,
1023,737,2,relaxed driving,,,,,,,
1023,703,5,,,,,,,,
1023,250,1,,,,,,,,
1023,278,4,,,,,,,,
1023,676,5,,,,,,,,
1023,750,5,,,,,,,,
1023,743,4,,,,,,,,
1023,253,1,,,,,,,,
1023,734,5,,,,,,,,
1023,272,3,,,,,,,,
1023,290,1,,,,,,,,
1023,699,5,,,,,,,,
1023,692,5,,,,,,,,
1023,252,2,,,,,,,,
1023,725,4,,,,,,,,
1023,696,4,,,,,,,,
1023,295,4,,,,,,,,
1023,746,4,,,,,,,,
1023,732,5,,,,,,,,
1023,761,3,,,,,,,,
1023,684,5,,,,,,,,
1023,722,0,,,,,,,,
1023,748,0,,,,,,,,
1023,280,0,,,,,,,,
1023,282,0,,,,,,,,
1023,691,0,,,,,,,,
1023,291,1,,,,,,,,
1023,274,1,,,,,,,,
1023,754,3,,,,,,,,
1023,751,4,,,,,,,,
1023,693,2,,,,,,,,
1023,292,5,,,,,,,,
1023,728,5,,,,,,,,
1023,737,5,,,,,,,,
1023,730,3,,,,,,,,
1023,713,5,,,,,,,,
1023,263,5,,,,,,,,
1023,262,3,,,,,,,,
1023,682,4,,,,,,,,
1023,680,4,,,,,,,,
1023,251,1,,,,,,,,
1024,686,3,,,,,,,,snowing
1024,744,4,,,,,,,,rainy
1024,704,3,,,,,,,,rainy
1024,688,1,,,,,,,,cloudy
1024,707,3,,,,,,,,cloudy
1024,259,2,,,,,,,,cloudy
1024,705,1,,,,,,,free road,
1024,745,1,,,,,,sleepy,,
1024,259,3,,,,,,awake,,
1024,686,5,,,,,serpentine,,,
1024,283,3,,,,,serpentine,,,
1024,717,4,,,,night,,,,
1024,704,5,,,,night,,,,
1024,744,4,,,,morning,,,,
1024,686,3,,,,morning,,,,
1024,688,1,,,,day time,,,,
1024,705,2,,,,day time,,,,
1024,744,5,,,,afternoon,,,,
1024,745,1,,,lazy,,,,,
1024,704,4,,,happy,,,,,
1024,707,4,,,happy,,,,,
1024,707,3,,,active,,,,,
1024,717,3,,urban,,,,,,
1024,705,1,,mountains,,,,,,
1024,283,4,,mountains,,,,,,
1024,259,4,,mountains,,,,,,
1024,688,3,sport driving,,,,,,,
1024,717,2,sport driving,,,,,,,
1024,745,2,sport driving,,,,,,,
1024,283,5,relaxed driving,,,,,,,
1024,686,5,,,,,,,,
1024,717,5,,,,,,,,
1024,259,3,,,,,,,,
1024,745,3,,,,,,,,
1024,705,3,,,,,,,,
1024,283,4,,,,,,,,
1024,688,3,,,,,,,,
1024,744,5,,,,,,,,
1024,704,4,,,,,,,,
1024,707,4,,,,,,,,
1025,251,4,,,,,,,lots of cars,
1025,253,3,,,,,,,lots of cars,
1025,284,3,,,,,,,free road,
1025,251,2,,,,,,sleepy,,
1025,291,3,,,,,serpentine,,,
1025,284,4,,,,,city,,,
1025,291,5,,,,night,,,,
1025,253,4,,,,afternoon,,,,
1025,253,4,,,lazy,,,,,
1025,284,4,,,active,,,,,
1025,251,5,,coast line,,,,,,
1025,291,4,,coast line,,,,,,
1025,251,4,,,,,,,,
1025,253,3,,,,,,,,
1025,291,4,,,,,,,,
1025,284,3,,,,,,,,
1026,703,1,,,,,,,,sunny
1026,749,1,,,,,,,,sunny
1026,686,5,,,,,,,,snowing
1026,730,1,,,,,,,,snowing
1026,761,4,,,,,,,,snowing
1026,282,3,,,,,,,,snowing
1026,692,4,,,,,,,,cloudy
1026,692,2,,,,,,,traffic jam,
1026,699,3,,,,,,,traffic jam,
1026,747,5,,,,,,,traffic jam,
1026,696,1,,,,,,,traffic jam,
1026,286,4,,,,,,,traffic jam,
1026,730,1,,,,,,,lots of cars,
1026,749,1,,,,,,,free road,
1026,282,5,,,,,,sleepy,,
1026,749,1,,,,,,sleepy,,
1026,703,1,,,,,serpentine,,,
1026,294,3,,,,,serpentine,,,
1026,762,5,,,,,serpentine,,,
1026,698,3,,,,,highway,,,
1026,761,3,,,,,highway,,,
1026,760,1,,,,,highway,,,
1026,731,1,,,,,highway,,,
1026,286,5,,,,,highway,,,
1026,276,1,,,,,highway,,,
1026,762,5,,,,,city,,,
1026,699,3,,,,,city,,,
1026,698,3,,,,night,,,,
1026,294,3,,,,night,,,,
1026,696,1,,,,day time,,,,
1026,730,1,,,,day time,,,,
1026,747,5,,,,afternoon,,,,
1026,692,3,,,,afternoon,,,,
1026,686,5,,,sad,,,,,
1026,282,5,,,sad,,,,,
1026,761,4,,,lazy,,,,,
1026,696,1,,,happy,,,,,
1026,275,1,,,active,,,,,
1026,703,1,,,active,,,,,
1026,290,1,,urban,,,,,,
1026,266,5,,urban,,,,,,
1026,686,5,,urban,,,,,,
1026,747,5,,mountains,,,,,,
1026,276,1,,mountains,,,,,,
1026,266,3,,country side,,,,,,
1026,731,1,,country side,,,,,,
1026,275,1,,country side,,,,,,
1026,762,5,,coast line,,,,,,
1026,698,3,,coast line,,,,,,
1026,275,1,sport driving,,,,,,,
1026,760,1,sport driving,,,,,,,
1026,290,1,sport driving,,,,,,,
1026,266,4,sport driving,,,,,,,
1026,290,5,relaxed driving,,,,,,,
1026,276,1,relaxed driving,,,,,,,
1026,286,2,relaxed driving,,,,,,,
1026,699,4,relaxed driving,,,,,,,
1026,760,1,relaxed driving,,,,,,,
1026,731,1,relaxed driving,,,,,,,
1026,294,3,relaxed driving,,,,,,,
1026,699,5,,,,,,,,
1026,275,1,,,,,,,,
1026,294,3,,,,,,,,
1026,730,1,,,,,,,,
1026,290,3,,,,,,,,
1026,747,5,,,,,,,,
1026,703,1,,,,,,,,
1026,749,1,,,,,,,,
1026,692,3,,,,,,,,
1026,276,1,,,,,,,,
1026,282,5,,,,,,,,
1026,286,3,,,,,,,,
1026,698,3,,,,,,,,
1026,686,5,,,,,,,,
1026,696,1,,,,,,,,
1026,762,5,,,,,,,,
1026,760,1,,,,,,,,
1026,731,1,,,,,,,,
1026,266,5,,,,,,,,
1026,761,1,,,,,,,,
1027,258,4,,,,,,,,sunny
1027,722,3,,,,,,,,sunny
1027,703,3,,,,,,,,sunny
1027,746,2,,,,,,,,snowing
1027,710,1,,,,,,,,rainy
1027,260,3,,,,,,,traffic jam,
1027,703,5,,,,,,,free road,
1027,712,1,,,,,serpentine,,,
1027,710,2,,,,,highway,,,
1027,722,1,,,,,highway,,,
1027,746,4,,,,,city,,,
1027,698,2,,,,,city,,,
1027,260,1,,,,,city,,,
1027,728,0,,,,night,,,,
1027,698,5,,,,night,,,,
1027,681,1,,,,morning,,,,
1027,258,3,,,,afternoon,,,,
1027,260,3,,,,afternoon,,,,
1027,746,3,,,,afternoon,,,,
1027,728,0,,,sad,,,,,
1027,722,3,,,sad,,,,,
1027,703,4,,,sad,,,,,
1027,710,1,,,lazy,,,,,
1027,698,4,,,lazy,,,,,
1027,712,5,,,happy,,,,,
1027,728,0,,urban,,,,,,
1027,681,1,,mountains,,,,,,
1027,681,4,,coast line,,,,,,
1027,712,5,,coast line,,,,,,
1027,258,1,relaxed driving,,,,,,,
1027,681,3,,,,,,,,
1027,728,0,,,,,,,,
1027,258,2,,,,,,,,
1027,698,2,,,,,,,,
1027,712,3,,,,,,,,
1027,260,2,,,,,,,,
1027,703,3,,,,,,,,
1027,746,4,,,,,,,,
1027,722,2,,,,,,,,
1027,710,1,,,,,,,,
1028,702,1,,,,,,,,snowing
1028,702,1,,,,,,,,rainy
1028,252,4,,,,,,,lots of cars,
1028,738,1,,,,,city,,,
1028,738,1,,,,day time,,,,
1028,702,1,,urban,,,,,,
1028,252,1,,urban,,,,,,
1028,252,1,,coast line,,,,,,
1028,738,2,sport driving,,,,,,,
1028,252,5,,,,,,,,
1028,738,2,,,,,,,,
1028,702,2,,,,,,,,
1029,690,2,,,,,,,,snowing
1029,674,4,,,,,,,traffic jam,
1029,674,5,,,,,,awake,,
1029,690,4,,,,night,,,,
1029,283,1,,,,day time,,,,
1029,699,1,,,,day time,,,,
1029,745,3,,,,afternoon,,,,
1029,699,3,,,happy,,,,,
1029,283,5,,,active,,,,,
1029,745,3,,urban,,,,,,
1029,283,1,,mountains,,,,,,
1029,699,4,,mountains,,,,,,
1029,690,1,,coast line,,,,,,
1029,745,2,relaxed driving,,,,,,,
1029,674,4,relaxed driving,,,,,,,
1029,745,0,,,,,,,,
1029,283,0,,,,,,,,
1029,699,0,,,,,,,,
1029,674,0,,,,,,,,
1029,690,0,,,,,,,,
1030,760,3,,,,,,,,sunny
1030,751,1,,,,,,,,snowing
1030,273,3,,,,,,,,cloudy
1030,259,2,,,,,,awake,,
1030,273,2,,,,,serpentine,,,
1030,687,5,,,,,serpentine,,,
1030,732,3,,,,,highway,,,
1030,259,2,,,,,city,,,
1030,753,2,,,,,city,,,
1030,760,5,,,,morning,,,,
1030,259,3,,,,morning,,,,
1030,736,4,,,,afternoon,,,,
1030,687,4,,,lazy,,,,,
1030,725,2,,,lazy,,,,,
1030,751,5,,,lazy,,,,,
1030,702,3,,,happy,,,,,
1030,725,4,,,active,,,,,
1030,753,4,,,active,,,,,
1030,753,3,,urban,,,,,,
1030,725,3,,urban,,,,,,
1030,732,2,,urban,,,,,,
1030,702,4,,mountains,,,,,,
1030,736,5,,country side,,,,,,
1030,702,2,,country side,,,,,,
1030,687,4,,coast line,,,,,,
1030,732,2,,coast line,,,,,,
1030,751,4,sport driving,,,,,,,
1030,273,5,relaxed driving,,,,,,,
1030,760,4,relaxed driving,,,,,,,
1030,736,5,relaxed driving,,,,,,,
1030,725,3,,,,,,,,
1030,732,2,,,,,,,,
1030,753,2,,,,,,,,
1030,702,3,,,,,,,,
1030,736,5,,,,,,,,
1030,273,4,,,,,,,,
1030,259,2,,,,,,,,
1030,760,4,,,,,,,,
1030,687,5,,,,,,,,
1030,751,3,,,,,,,,
1031,251,3,,,,,,,,snowing
1031,254,1,,,,,,,traffic jam,
1031,739,3,,,,,,,traffic jam,
1031,251,2,,,,,,awake,,
1031,265,4,,,,,,awake,,
1031,739,3,,,,,city,,,
1031,265,4,,,,,city,,,
1031,724,3,,,,day time,,,,
1031,251,4,,,happy,,,,,
1031,265,4,,,active,,,,,
1031,254,1,,,active,,,,,
1031,724,4,,urban,,,,,,
1031,254,2,,country side,,,,,,
1031,739,3,,coast line,,,,,,
1031,724,3,sport driving,,,,,,,
1031,739,3,,,,,,,,
1031,265,4,,,,,,,,
1031,251,2,,,,,,,,
1031,254,1,,,,,,,,
1031,724,4,,,,,,,,
1032,684,4,,,,,,,,sunny
1032,742,2,,,,,,,,rainy
1032,716,0,,,,,,,,rainy
1032,675,4,,,,,,,,cloudy
1032,724,0,,,,,,,,cloudy
1032,731,1,,,,,,,traffic jam,
1032,724,0,,,,,,,traffic jam,
1032,755,1,,,,,,,traffic jam,
1032,716,0,,,,,,,traffic jam,
1032,682,2,,,,,,,traffic jam,
1032,719,2,,,,,,,lots of cars,
1032,727,1,,,,,,,lots of cars,
1032,758,2,,,,,,,lots of cars,
1032,295,5,,,,,,,free road,
1032,758,4,,,,,,,free road,
1032,250,0,,,,,,sleepy,,
1032,728,1,,,,,,awake,,
1032,740,1,,,,,,awake,,
1032,731,1,,,,,serpentine,,,
1032,250,0,,,,,serpentine,,,
1032,295,5,,,,,highway,,,
1032,742,4,,,,,city,,,
1032,262,1,,,,morning,,,,
1032,719,4,,,,morning,,,,
1032,682,2,,,,day time,,,,
1032,684,4,,,,day time,,,,
1032,742,5,,,,day time,,,,
1032,728,1,,,,afternoon,,,,
1032,744,3,,,,afternoon,,,,
1032,252,1,,,sad,,,,,
1032,295,3,,,sad,,,,,
1032,262,1,,,sad,,,,,
1032,715,4,,,sad,,,,,
1032,755,2,,,lazy,,,,,
1032,715,4,,,lazy,,,,,
1032,727,3,,,lazy,,,,,
1032,728,1,,,happy,,,,,
1032,715,2,,,happy,,,,,
1032,744,3,,urban,,,,,,
1032,250,0,,urban,,,,,,
1032,252,2,,urban,,,,,,
1032,724,0,,mountains,,,,,,
1032,744,2,,mountains,,,,,,
1032,758,3,,mountains,,,,,,
1032,705,4,,mountains,,,,,,
1032,262,1,,mountains,,,,,,
1032,682,2,,country side,,,,,,
1032,675,2,,country side,,,,,,
1032,755,2,,country side,,,,,,
1032,727,4,,coast line,,,,,,
1032,705,4,,coast line,,,,,,
1032,252,3,,coast line,,,,,,
1032,684,3,,coast line,,,,,,
1032,716,0,sport driving,,,,,,,
1032,740,1,sport driving,,,,,,,
1032,740,1,relaxed driving,,,,,,,
1032,731,1,relaxed driving,,,,,,,
1032,675,5,relaxed driving,,,,,,,
1032,705,4,relaxed driving,,,,,,,
1032,719,4,relaxed driving,,,,,,,
1032,262,1,,,,,,,,
1032,250,0,,,,,,,,
1032,755,2,,,,,,,,
1032,715,5,,,,,,,,
1032,740,1,,,,,,,,
1032,684,3,,,,,,,,
1032,719,4,,,,,,,,
1032,682,2,,,,,,,,
1032,728,1,,,,,,,,
1032,727,3,,,,,,,,
1032,252,1,,,,,,,,
1032,744,3,,,,,,,,
1032,742,4,,,,,,,,
1032,724,1,,,,,,,,
1032,758,3,,,,,,,,
1032,705,5,,,,,,,,
1032,295,3,,,,,,,,
1032,731,1,,,,,,,,
1032,675,5,,,,,,,,
1032,716,1,,,,,,,,
1033,716,5,,,,,,,,sunny
1033,734,1,,,,,,,,sunny
1033,760,4,,,,,,,,sunny
1033,681,5,,,,,,,,sunny
1033,737,1,,,,,,,,sunny
1033,686,3,,,,,,,,sunny
1033,727,5,,,,,,,,sunny
1033,721,2,,,,,,,,sunny
1033,714,5,,,,,,,,sunny
1033,749,1,,,,,,,,snowing
1033,728,1,,,,,,,,snowing
1033,712,2,,,,,,,,snowing
1033,710,3,,,,,,,,snowing
1033,253,5,,,,,,,,snowing
1033,761,4,,,,,,,,snowing
1033,252,4,,,,,,,,snowing
1033,289,1,,,,,,,,snowing
1033,687,1,,,,,,,,snowing
1033,738,1,,,,,,,,snowing
1033,684,4,,,,,,,,snowing
1033,276,1,,,,,,,,snowing
1033,737,4,,,,,,,,rainy
1033,696,1,,,,,,,,rainy
1033,267,3,,,,,,,,rainy
1033,296,3,,,,,,,,rainy
1033,270,1,,,,,,,,rainy
1033,757,3,,,,,,,,rainy
1033,289,4,,,,,,,,rainy
1033,729,2,,,,,,,,rainy
1033,280,1,,,,,,,,rainy
1033,273,2,,,,,,,,cloudy
1033,248,5,,,,,,,,cloudy
1033,686,2,,,,,,,,cloudy
1033,754,2,,,,,,,,cloudy
1033,760,2,,,,,,,,cloudy
1033,266,4,,,,,,,,cloudy
1033,757,2,,,,,,,,cloudy
1033,683,1,,,,,,,,cloudy
1033,729,1,,,,,,,,cloudy
1033,742,2,,,,,,,,cloudy
1033,695,2,,,,,,,,cloudy
1033,290,4,,,,,,,,cloudy
1033,250,4,,,,,,,,cloudy
1033,721,3,,,,,,,,cloudy
1033,698,2,,,,,,,traffic jam,
1033,266,2,,,,,,,traffic jam,
1033,694,3,,,,,,,traffic jam,
1033,696,1,,,,,,,traffic jam,
1033,708,1,,,,,,,traffic jam,
1033,265,4,,,,,,,traffic jam,
1033,681,3,,,,,,,traffic jam,
1033,274,1,,,,,,,traffic jam,
1033,732,1,,,,,,,traffic jam,
1033,756,1,,,,,,,traffic jam,
1033,281,2,,,,,,,traffic jam,
1033,250,1,,,,,,,traffic jam,
1033,729,2,,,,,,,traffic jam,
1033,714,1,,,,,,,traffic jam,
1033,758,1,,,,,,,traffic jam,
1033,276,1,,,,,,,traffic jam,
1033,711,1,,,,,,,traffic jam,
